epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
148,1717.44,0.40538,0.27504,0.87461,0.99464,0.97398,0.99242,0.94215,0.3971,0.24206,0.84259,0.000171859,0.000171859,0.000171859
149,1728.92,0.40861,0.28181,0.87536,0.9918,0.97303,0.9929,0.92516,0.45508,0.25428,0.84683,0.000166149,0.000166149,0.000166149
150,1740.31,0.41642,0.28552,0.87305,0.98706,0.97565,0.9927,0.93045,0.42358,0.25189,0.84388,0.000160523,0.000160523,0.000160523
151,1751.73,0.41458,0.28233,0.87892,0.98502,0.9784,0.9923,0.94325,0.3977,0.2476,0.83922,0.000154982,0.000154982,0.000154982
152,1763.48,0.4282,0.28904,0.88506,0.98252,0.97913,0.99179,0.94633,0.38823,0.2465,0.84175,0.000149527,0.000149527,0.000149527
153,1774.7,0.41493,0.28649,0.87581,0.98115,0.97949,0.99184,0.94185,0.39567,0.24693,0.84194,0.000144161,0.000144161,0.000144161
154,1785.84,0.39598,0.27666,0.87371,0.98268,0.98041,0.99167,0.94528,0.39782,0.24919,0.84203,0.000138883,0.000138883,0.000138883
155,1796.94,0.40109,0.27442,0.87032,0.98592,0.97567,0.99181,0.94464,0.39342,0.24599,0.84198,0.000133695,0.000133695,0.000133695
156,1808.06,0.4082,0.28225,0.8683,0.98138,0.97567,0.99162,0.93613,0.39268,0.24824,0.83722,0.000128599,0.000128599,0.000128599
157,1819.33,0.3938,0.26831,0.86548,0.98084,0.97751,0.99151,0.94745,0.38802,0.24543,0.84115,0.000123596,0.000123596,0.000123596
158,1830.52,0.42506,0.28966,0.87994,0.98264,0.97569,0.99085,0.9391,0.4081,0.25323,0.83834,0.000118687,0.000118687,0.000118687
159,1841.64,0.36795,0.25535,0.85468,0.98274,0.97601,0.99107,0.94713,0.38741,0.24494,0.83662,0.000113873,0.000113873,0.000113873
160,1852.74,0.38709,0.26586,0.86497,0.98216,0.97448,0.99094,0.94828,0.39415,0.24526,0.83703,0.000109156,0.000109156,0.000109156
161,1863.83,0.38678,0.26644,0.86393,0.99145,0.97127,0.99147,0.93915,0.41831,0.25185,0.83821,0.000104537,0.000104537,0.000104537
162,1875.15,0.38598,0.26802,0.86326,0.99448,0.97146,0.9915,0.95607,0.37405,0.23763,0.83349,0.000100016,0.000100016,0.000100016
163,1886.63,0.38221,0.26801,0.87026,0.99419,0.97146,0.99162,0.9515,0.3819,0.23946,0.83244,9.55951e-05,9.55951e-05,9.55951e-05
164,1897.81,0.39933,0.27898,0.8764,0.9933,0.9704,0.99222,0.95511,0.38378,0.23524,0.83464,9.12754e-05,9.12754e-05,9.12754e-05
165,1908.93,0.38788,0.27054,0.8674,0.99384,0.96915,0.99226,0.94277,0.4069,0.23906,0.83647,8.70577e-05,8.70577e-05,8.70577e-05
166,1920.04,0.35988,0.25373,0.85392,0.99338,0.96791,0.99195,0.95245,0.38283,0.23608,0.83495,8.29431e-05,8.29431e-05,8.29431e-05
167,1931.18,0.3647,0.25879,0.86226,0.99149,0.9692,0.99181,0.94953,0.37504,0.23417,0.83288,7.89327e-05,7.89327e-05,7.89327e-05
168,1942.31,0.41123,0.28238,0.87301,0.99364,0.97085,0.99182,0.95426,0.35349,0.22805,0.82911,7.50274e-05,7.50274e-05,7.50274e-05
169,1953.48,0.37769,0.26662,0.86588,0.99433,0.97152,0.99215,0.95195,0.36547,0.23003,0.83078,7.12282e-05,7.12282e-05,7.12282e-05
170,1964.66,0.37294,0.25981,0.85986,0.99448,0.97037,0.99228,0.94128,0.40051,0.23858,0.83448,6.7536e-05,6.7536e-05,6.7536e-05
171,1975.8,0.38034,0.26683,0.86243,0.99202,0.9698,0.99249,0.93978,0.40427,0.23976,0.83517,6.39518e-05,6.39518e-05,6.39518e-05
172,1987.17,0.35431,0.25333,0.85024,0.98879,0.97113,0.99244,0.94965,0.37325,0.23162,0.83138,6.04763e-05,6.04763e-05,6.04763e-05
173,1998.31,0.36603,0.26114,0.85966,0.98941,0.97237,0.99253,0.95348,0.36611,0.22935,0.83034,5.71106e-05,5.71106e-05,5.71106e-05
174,2009.4,0.38454,0.26879,0.86679,0.99102,0.9714,0.99249,0.9591,0.35827,0.22653,0.8289,5.38554e-05,5.38554e-05,5.38554e-05
175,2020.82,0.37554,0.26555,0.86614,0.98822,0.97223,0.99251,0.95695,0.35908,0.22987,0.82892,5.07115e-05,5.07115e-05,5.07115e-05
176,2032,0.3453,0.24923,0.84865,0.98647,0.97416,0.99235,0.95315,0.37675,0.23459,0.83252,4.76796e-05,4.76796e-05,4.76796e-05
177,2043.15,0.35954,0.25157,0.85962,0.98703,0.97408,0.99223,0.95246,0.37566,0.2325,0.83036,4.47606e-05,4.47606e-05,4.47606e-05
178,2054.35,0.38074,0.26932,0.86789,0.98681,0.97392,0.99217,0.93957,0.39884,0.23856,0.83172,4.19552e-05,4.19552e-05,4.19552e-05
