epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
113,478.863,0.60237,0.59893,1.13979,0.94791,0.83936,0.91386,0.77692,0.92117,0.67219,1.28815,7.93333e-05,7.93333e-05,7.93333e-05
114,482.99,0.56176,0.58733,1.14785,0.97393,0.80646,0.91807,0.79079,0.94941,0.63291,1.29599,7.5668e-05,7.5668e-05,7.5668e-05
115,487.048,0.5205,0.52409,1.15145,0.97527,0.80322,0.91697,0.79173,0.94606,0.61751,1.2884,7.20803e-05,7.20803e-05,7.20803e-05
116,491.11,0.52148,0.53675,1.11677,0.97629,0.80094,0.92491,0.78786,0.94504,0.60953,1.27857,6.85717e-05,6.85717e-05,6.85717e-05
117,495.062,0.69155,0.65129,1.24856,0.97759,0.79891,0.92497,0.79358,0.94373,0.62134,1.25887,6.51437e-05,6.51437e-05,6.51437e-05
118,499.147,0.46576,0.46636,1.08654,0.97773,0.79836,0.92052,0.79803,0.94073,0.63472,1.24737,6.1798e-05,6.1798e-05,6.1798e-05
119,503.293,0.53472,0.51217,1.00835,0.97789,0.79794,0.91876,0.79562,0.92596,0.63127,1.20219,5.85359e-05,5.85359e-05,5.85359e-05
120,507.124,0.52133,0.51843,1.06303,0.97735,0.79817,0.91964,0.79586,0.92006,0.63332,1.17925,5.53588e-05,5.53588e-05,5.53588e-05
121,510.942,0.56405,0.56271,1.13266,0.97688,0.7986,0.91922,0.79584,0.91713,0.63176,1.16978,5.22683e-05,5.22683e-05,5.22683e-05
122,515.029,0.479,0.57843,1.0654,0.97444,0.80013,0.92059,0.79647,0.90277,0.63562,1.15164,4.92656e-05,4.92656e-05,4.92656e-05
123,519.249,0.565,0.62217,1.07423,0.97368,0.80098,0.92071,0.79676,0.90125,0.63782,1.15646,4.6352e-05,4.6352e-05,4.6352e-05
124,523.142,0.62036,0.62539,1.15896,0.97234,0.80253,0.91994,0.7976,0.8909,0.65295,1.16189,4.35288e-05,4.35288e-05,4.35288e-05
125,526.94,0.51586,0.56061,1.05469,0.97228,0.80323,0.9201,0.80771,0.86465,0.65473,1.14314,4.07973e-05,4.07973e-05,4.07973e-05
126,530.981,0.54127,0.46734,1.19267,0.97163,0.80449,0.92003,0.81242,0.84434,0.67325,1.12009,3.81587e-05,3.81587e-05,3.81587e-05
127,535.16,0.68859,0.7904,1.19537,0.97113,0.80578,0.92019,0.81394,0.81106,0.67995,1.08453,3.56141e-05,3.56141e-05,3.56141e-05
128,539.471,0.72737,0.64433,1.27722,0.97055,0.80698,0.92005,0.80965,0.79634,0.68663,1.06656,3.31646e-05,3.31646e-05,3.31646e-05
129,543.352,0.41205,0.40097,1.0092,0.96669,0.8119,0.92035,0.81547,0.77944,0.67986,1.04276,3.08113e-05,3.08113e-05,3.08113e-05
130,547.408,0.43258,0.47576,0.99186,0.95959,0.81851,0.91953,0.81559,0.78064,0.68358,1.04442,2.85553e-05,2.85553e-05,2.85553e-05
131,551.556,0.45183,0.4894,1.05914,0.95424,0.82396,0.92026,0.8104,0.78475,0.67961,1.04701,2.63975e-05,2.63975e-05,2.63975e-05
132,555.74,0.54598,0.47568,1.10399,0.95015,0.82863,0.91938,0.79227,0.80667,0.66705,1.06731,2.43389e-05,2.43389e-05,2.43389e-05
133,560.166,0.42971,0.47237,1.04361,0.9509,0.82804,0.91984,0.79303,0.83419,0.65377,1.10362,2.23803e-05,2.23803e-05,2.23803e-05
134,564.079,0.55336,0.50275,1.18903,0.94267,0.83784,0.91936,0.7861,0.87063,0.65924,1.13639,2.05227e-05,2.05227e-05,2.05227e-05
135,568.112,0.45868,0.47451,1.04368,0.94191,0.83907,0.9196,0.78424,0.88563,0.65832,1.15235,1.87668e-05,1.87668e-05,1.87668e-05
136,572.002,0.49638,0.56248,1.06544,0.94033,0.84206,0.91929,0.78391,0.90426,0.66306,1.17302,1.71135e-05,1.71135e-05,1.71135e-05
137,575.954,0.57652,0.59909,1.13406,0.93821,0.84481,0.91951,0.78387,0.9237,0.66543,1.21073,1.55634e-05,1.55634e-05,1.55634e-05
